,Date Range,Product Name,SKU,Category,Quantity,Start Date,Quantity Change %,4 Week Average Quantity,4 Week Avg % Change,Previous Week Quantity,Total Quantity_x,Previous Week Total Quantity_x,Total Quantity_y,Previous Week Total Quantity_y,UPC,Price Change %,modifiedUPC,Dollar Change
384792,4/25/2024 to 5/1/2024,ALESSI SICILIAN BRODO CHICKEN 6 OZ,0007107200375,ARROZ,0.0,2024-04-25,-100.0,1.25,-16.666666666666664,1.0,599157.0,829618.0,599157.0,829618.0,,,,
384823,4/25/2024 to 5/1/2024,ALESSI PASTA FAZOOL SOUP 6 OZ,0007107200370,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
384996,4/25/2024 to 5/1/2024,BARILLA READY PASTA PENNE 8.5 OZ,0007680800655,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
385084,4/25/2024 to 5/1/2024,BARILLA READY ROTINI PASTA 8.5 OZ,0007680800683,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
385120,4/25/2024 to 5/1/2024,VIGO YELLOW RICE 10 OZ,0007107201303,ARROZ,0.0,2024-04-25,-100.0,2.75,-15.384615384615385,4.0,599157.0,829618.0,599157.0,829618.0,,,,
385134,4/25/2024 to 5/1/2024,ALESSI PAELLA ITALIAN STYLE 17 OZ,0007107280430,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
385180,4/25/2024 to 5/1/2024,ROVIRA EXPORT SODAS BUTTER 30 OZ,0007298100157,GALLETAS,61.0,2024-04-25,-37.11340206185567,81.75,7.920792079207928,97.0,599157.0,829618.0,599157.0,829618.0,7298100157,0.0,0007298100157,0.0
385309,4/25/2024 to 5/1/2024,VITARROZ GRANO LARGO 10 LBS,0007267011012,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
385382,4/25/2024 to 5/1/2024,VITARROZ GRANO LARGO 20 LBS,0007267001126,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
385424,4/25/2024 to 5/1/2024,VITARROZ GRANO LARGO 3 LBS,0007267011034,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
386947,4/25/2024 to 5/1/2024,ABRICOME PAELLA MARINERA 8.8 OZ,0841086740413,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
386984,4/25/2024 to 5/1/2024,ABRICOME ARROZ CALAMARE ESPAÑA 8.8OZ,0841086740379,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
389681,4/25/2024 to 5/1/2024,KITCHENL LOVE MANGO & ROAST 7.9 OZ,0072811940002,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
389718,4/25/2024 to 5/1/2024,KITCHEN LOVE QUINO BASIL PESTO 7.9OZ,0072811940003,ARROZ,0.0,2024-04-25,,0.25,0.0,0.0,599157.0,829618.0,599157.0,829618.0,,,,
389798,4/25/2024 to 5/1/2024,EL JIBARITO ARROZ GRANO MED 10/3 LBS,0001257803236,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
389836,4/25/2024 to 5/1/2024, QUINOAN ARTICHOKE & ROASTED PEPER,0072811940000,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
389870,4/25/2024 to 5/1/2024,QUINOA SPICY & ROASTED PEPER,0072811940001,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
389991,4/25/2024 to 5/1/2024,SELLO ROJO ARROZ MED PK 10,0001257803091,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
390206,4/25/2024 to 5/1/2024,RICO ARROZ MEDIANO FALDO 10/3 LBS,0001257803090,ARROZ,0.0,2024-04-25,,2.5,0.0,0.0,599157.0,829618.0,599157.0,829618.0,,,,
390240,4/25/2024 to 5/1/2024,D AQUI ARROZ MEDIANO 10 PK 3 LB,0001257803089,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
390499,4/25/2024 to 5/1/2024,GOYA ARROZ MEDIANO 10/3 LBS,0001257812345,ARROZ,0.0,2024-04-25,-100.0,0.75,-57.14285714285714,2.0,599157.0,829618.0,599157.0,829618.0,,,,
390729,4/25/2024 to 5/1/2024,KICHEN & LOVE TABBOULEH &B QUINOA,0072811951535,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
390738,4/25/2024 to 5/1/2024,KITCHEN & LOVE BASMATI RICE 8 OZ,0072811951530,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
390771,4/25/2024 to 5/1/2024,KITCHEN & LOVE  PERUVIAN VEGE CEVICH,0072811947600,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
390814,4/25/2024 to 5/1/2024,KITCHEN & LOVE GOLDEN VEG RICE 8 OZ,0072811951531,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
390908,4/25/2024 to 5/1/2024,KICTHEN & LOVE RICED CAULIFLOWER,0072811951536,ARROZ,1.0,2024-04-25,inf,0.5,0.0,0.0,599157.0,829618.0,599157.0,829618.0,,,,
391067,4/25/2024 to 5/1/2024,KITCHEN & LOVE VEGE QUINOA 8 OZ,0072811951534,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
391609,4/25/2024 to 5/1/2024,IBERIA JASMINE ARROZ 5 LBS,0007566912162,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
392184,4/25/2024 to 5/1/2024,BEN'S ORIGINAL LONG GRAIN WHITE 10LB,0005840042527,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
392307,4/25/2024 to 5/1/2024,SRI JASMINE RICE 5 LBS,0890611821013,ARROZ,16.0,2024-04-25,-42.85714285714286,22.0,3.529411764705892,28.0,599157.0,829618.0,599157.0,829618.0,,,,
392377,4/25/2024 to 5/1/2024,SRI JASMINE RICE 2 LBS,0890611821016,ARROZ,30.0,2024-04-25,-65.90909090909092,62.25,1.2195121951219523,88.0,599157.0,829618.0,599157.0,829618.0,,,,
392543,4/25/2024 to 5/1/2024,ARROZ BOHIO 10/3 LBS,0001257845678,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
392838,4/25/2024 to 5/1/2024,KNORR CREAMY GAR P&S 4.9 OZ,0004100002290,ARROZ,10.0,2024-04-25,-23.076923076923073,14.5,0.0,13.0,599157.0,829618.0,599157.0,829618.0,,,,
392859,4/25/2024 to 5/1/2024,KNORR ASIAN TERIYAKI 4.7 OZ,0004100002802,ARROZ,7.0,2024-04-25,-36.36363636363637,13.5,-12.903225806451612,11.0,599157.0,829618.0,599157.0,829618.0,,,,
392876,4/25/2024 to 5/1/2024,KNORR CHIKEN BROCCOLI 4.2 OZ,0004100002297,ARROZ,13.0,2024-04-25,-13.33333333333333,16.0,-8.571428571428575,15.0,599157.0,829618.0,599157.0,829618.0,,,,
392926,4/25/2024 to 5/1/2024,KNORR CHEESY SPINACH DIP 4.1 OZ,0004100038472,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
392978,4/25/2024 to 5/1/2024,KNORR CRMY CHIKEN N&S 4.2 OZ,0004100002298,ARROZ,8.0,2024-04-25,0.0,6.75,-3.57142857142857,8.0,599157.0,829618.0,599157.0,829618.0,,,,
393071,4/25/2024 to 5/1/2024,KNORR PASTA GARLOIC & OLIVE OIL 4 OZ,0004100054055,ARROZ,0.0,2024-04-25,-100.0,0.75,-25.0,1.0,599157.0,829618.0,599157.0,829618.0,,,,
393201,4/25/2024 to 5/1/2024,KNORR CREAMY PESTO 4.1 OZ,0004100054082,ARROZ,12.0,2024-04-25,0.0,15.25,-16.43835616438356,12.0,599157.0,829618.0,599157.0,829618.0,,,,
393208,4/25/2024 to 5/1/2024,KNORR PASTA FOUR CHEESE 4.OZ,0004100002838,ARROZ,7.0,2024-04-25,-58.82352941176471,10.0,0.0,17.0,599157.0,829618.0,599157.0,829618.0,,,,
393393,4/25/2024 to 5/1/2024,KNORR ALFREDO BROCCOLI NTS 4.5 OZ,0004100002243,ARROZ,49.0,2024-04-25,-9.259259259259256,63.0,3.703703703703698,54.0,599157.0,829618.0,599157.0,829618.0,4100002243,0.0,0004100002243,0.0
393397,4/25/2024 to 5/1/2024,KNORR CHICKEN N&S 4.5 OZ,0004100002246,ARROZ,23.0,2024-04-25,9.523809523809534,25.25,1.0000000000000009,21.0,599157.0,829618.0,599157.0,829618.0,,,,
393440,4/25/2024 to 5/1/2024,VALENCIA ARROZ MEDIANO 3 LBS,0008562501200,ARROZ,115.0,2024-04-25,-46.51162790697675,203.75,-2.043269230769229,215.0,599157.0,829618.0,599157.0,829618.0,8562501200,0.0,0008562501200,0.0
393598,4/25/2024 to 5/1/2024,KNORR CHEESY BACON MACARONI 3.8ZOZ,0004100008248,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
393676,4/25/2024 to 5/1/2024,KNORR POWER RICE BLEND BURRIT 3.5 OZ,0004100000771,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
393696,4/25/2024 to 5/1/2024,KNORR CHICKEN FRIED RICE 8.8 OZ,0004100000690,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
393808,4/25/2024 to 5/1/2024,ECONO PAELLA VALENCIANA 19 OZ,0070893800763,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
393890,4/25/2024 to 5/1/2024,ARROZ BOHIO GRANO MEDIANO 3 LBS,0007639802062,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
394024,4/25/2024 to 5/1/2024,KNORR CHEDDAR BROCCOLI RICE 8.8 OZ,0004100000688,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
394073,4/25/2024 to 5/1/2024,KNORR TOMATO & PARMES RISOTTO 3.5 OZ,0004100000769,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
394937,4/25/2024 to 5/1/2024,VELVEETA SHELLS SHIPPER 36/12,0001257806741,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
395338,4/25/2024 to 5/1/2024,KNORR ALFREDO N&S 4.5 OZ,0004100002253,ARROZ,36.0,2024-04-25,-35.71428571428571,50.0,0.5025125628140614,56.0,599157.0,829618.0,599157.0,829618.0,4100002253,0.0,0004100002253,0.0
395419,4/25/2024 to 5/1/2024,KNORR CHED/BROC/P&S 4.5 OZ,0004100002286,ARROZ,14.0,2024-04-25,7.692307692307687,19.75,0.0,13.0,599157.0,829618.0,599157.0,829618.0,,,,
395426,4/25/2024 to 5/1/2024,KNORR FOUR CHEESE RISOTTO 3.5 OZ,0004100071537,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
395487,4/25/2024 to 5/1/2024,KNORR PARMESAN N&S 4.3 OZ,0004100002255,ARROZ,32.0,2024-04-25,39.13043478260869,26.75,12.631578947368416,23.0,599157.0,829618.0,599157.0,829618.0,,,,
395506,4/25/2024 to 5/1/2024,KNORR BUTTER N&S 4.5 OZ,0004100002249,ARROZ,0.0,2024-04-25,,0.75,0.0,0.0,599157.0,829618.0,599157.0,829618.0,,,,
395523,4/25/2024 to 5/1/2024,KNORR RICE CHICKEN BROCCOLI 5.5 OZ,0004100002263,ARROZ,15.0,2024-04-25,-34.78260869565217,17.25,6.153846153846154,23.0,599157.0,829618.0,599157.0,829618.0,,,,
395666,4/25/2024 to 5/1/2024,KNORR PILAF R&S 4.5 OZ,0004100002264,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
395688,4/25/2024 to 5/1/2024,KNORR PASTA CHEESY CHEDDAR 4.3 OZ,0004100002289,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
395744,4/25/2024 to 5/1/2024,KNORR CHIKEN R&S 4.5 OZ,0004100002266,ARROZ,16.0,2024-04-25,33.33333333333333,14.75,-3.2786885245901676,12.0,599157.0,829618.0,599157.0,829618.0,,,,
396302,4/25/2024 to 5/1/2024,OCEAN SPRAY CRANBERRY JUICE 64 OZ,0003120020007,JUGOS PET,261.0,2024-04-25,-14.983713355048856,427.25,-1.894374282433986,307.0,599157.0,829618.0,599157.0,829618.0,3120020007,0.0,0003120020007,0.0
396306,4/25/2024 to 5/1/2024,OCEAN SPRAY CRANBERRY 100% 64 OZ,0003120003469,JUGOS PET,29.0,2024-04-25,-32.55813953488372,46.0,-3.157894736842104,43.0,599157.0,829618.0,599157.0,829618.0,3120003469,0.0,0003120003469,0.0
396320,4/25/2024 to 5/1/2024,OCEAN SPARY CRAN/GRAPE 100% 64 OZ,0003120003466,JUGOS PET,36.0,2024-04-25,5.882352941176472,39.25,7.534246575342474,34.0,599157.0,829618.0,599157.0,829618.0,3120003466,0.0,0003120003466,0.0
396525,4/25/2024 to 5/1/2024,ECONO ARROZ MEDIANO MOCHILA 17 LBS,0070893800220,ARROZ,20.0,2024-04-25,-42.85714285714286,68.25,-0.36496350364964014,35.0,599157.0,829618.0,599157.0,829618.0,,,,
396608,4/25/2024 to 5/1/2024,OCEAN SPRAY CRANBERRY DIET 64 OZ,0003120020031,JUGOS PET,78.0,2024-04-25,-4.878048780487809,98.75,2.864583333333326,82.0,599157.0,829618.0,599157.0,829618.0,3120020031,0.0,0003120020031,0.0
396624,4/25/2024 to 5/1/2024,OCEAN SPRAY CRANGRAPE 64 OZ,0003120022007,JUGOS PET,97.0,2024-04-25,4.3010752688172005,152.0,3.2258064516129004,93.0,599157.0,829618.0,599157.0,829618.0,3120022007,0.0,0003120022007,0.0
396648,4/25/2024 to 5/1/2024,OCEAN SPRAY CRAN/GRAPE DIET 64 OZ,0003120020157,JUGOS PET,74.0,2024-04-25,32.14285714285714,77.5,6.529209621993126,56.0,599157.0,829618.0,599157.0,829618.0,3120020157,0.0,0003120020157,0.0
396673,4/25/2024 to 5/1/2024,OCEAN SPRAY RUBY GRAPEFRUIT 64 OZ,0003120027627,JUGOS PET,67.0,2024-04-25,-10.666666666666668,85.0,0.0,75.0,599157.0,829618.0,599157.0,829618.0,3120027627,0.0,0003120027627,0.0
396699,4/25/2024 to 5/1/2024,OCEAN SPRAY LIGHT CRAN.GRAPE 64 OZ,0003120034327,JUGOS PET,25.0,2024-04-25,-21.875,31.25,7.758620689655182,32.0,599157.0,829618.0,599157.0,829618.0,3120034327,0.0,0003120034327,0.0
396792,4/25/2024 to 5/1/2024,ECONO ARROZ GRANO LARGO 3 LBS,0070893800240,ARROZ,41.0,2024-04-25,-40.57971014492754,106.25,-4.2792792792792795,69.0,599157.0,829618.0,599157.0,829618.0,,,,
396930,4/25/2024 to 5/1/2024,OCEAN SPRAY WHITE CRANBERRY 64 OZ,0003120028127,JUGOS PET,86.0,2024-04-25,-25.217391304347824,124.75,2.0449897750511203,115.0,599157.0,829618.0,599157.0,829618.0,3120028127,0.0,0003120028127,0.0
397012,4/25/2024 to 5/1/2024,OCEAN SPRAY LIGHT CRANBERRY 64 OZ,0003120034227,JUGOS PET,18.0,2024-04-25,-14.28571428571429,21.75,-4.395604395604391,21.0,599157.0,829618.0,599157.0,829618.0,3120034227,0.0,0003120034227,0.0
397604,4/25/2024 to 5/1/2024,ECONO ARROZ MEDIANO 3 LBS,0070893800214,ARROZ,3676.0,2024-04-25,-45.411345411345415,11037.75,-6.093670239918325,6734.0,599157.0,829618.0,599157.0,829618.0,,,,
399072,4/25/2024 to 5/1/2024,ECONO ARROZ 10/3 LB,0000000002140,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
399639,4/25/2024 to 5/1/2024,MISTIC MANGO CARROT 64 OZ,0008939664297,JUGOS PET,61.0,2024-04-25,-50.40650406504066,123.25,-7.5046904315197,123.0,599157.0,829618.0,599157.0,829618.0,8939664297,0.0,0008939664297,0.0
399710,4/25/2024 to 5/1/2024,MISTIC ORANGE CARROT 64 OZ,0008939664296,JUGOS PET,575.0,2024-04-25,-22.297297297297302,840.25,-2.889338341519787,740.0,599157.0,829618.0,599157.0,829618.0,8939664296,0.0,0008939664296,0.0
399868,4/25/2024 to 5/1/2024,MISTIC TROPICAL CARROT 64 OZ,0008939664290,JUGOS PET,84.0,2024-04-25,-43.24324324324324,183.5,-5.776636713735561,148.0,599157.0,829618.0,599157.0,829618.0,8939664290,0.0,0008939664290,0.0
400802,4/25/2024 to 5/1/2024,UNCLE BEN'S BRAND RICE 5 LBS,0005480001007,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
401031,4/25/2024 to 5/1/2024,UNCLE BENS RICE PILAF 8.8 OZ,0005480008545,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
401043,4/25/2024 to 5/1/2024,UNCLE BENS GARDEN VEGTABLE 8.8 OZ,0005480003234,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
401051,4/25/2024 to 5/1/2024,UNCLE BENS WHOLE GRAIN BROWN 8.8 OZ,0005480003177,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
401110,4/25/2024 to 5/1/2024,UNCLE BEN'S BROWN RICE 2 LBS,0005480012007,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
401130,4/25/2024 to 5/1/2024,UNCLE BEN'S RICE CHEDDAR BROC 8.5 OZ,0005480042080,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
401134,4/25/2024 to 5/1/2024,UNCLE BENS BUTTERY RICE 8.8 OZ,0005480008547,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
401153,4/25/2024 to 5/1/2024,UNCLE BEN'S WHOLE GRAIN BROWN 5 LBS,0005480042018,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
401168,4/25/2024 to 5/1/2024,UNCLE BENS LONG GRAIN & WILD 8.8 OZ,0005480003077,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
401177,4/25/2024 to 5/1/2024,UNCLE BENS R/R ROASTED CHICKE 8.8 OZ,0005480003076,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
401187,4/25/2024 to 5/1/2024,UNCLE BENS ORIGNAL LONG GRAIN 8.8 OZ,0005480003176,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
401188,4/25/2024 to 5/1/2024,UNCLE BENS RICE PILAF 5 OZ,0005480042062,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
401200,4/25/2024 to 5/1/2024,UNCLE BENS CHICKEN & WILD RICE 5 OZ,0005480042061,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
401609,4/25/2024 to 5/1/2024,BORDEN MAC & CHEESE ORIGINAL 7.25 OZ,0006317507000,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
402115,4/25/2024 to 5/1/2024,BEN'S  ORIG  CONV BRAND RICE 10 LBS,0005480042357,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
402123,4/25/2024 to 5/1/2024,BEN'S ORIG CONV BRAND RICE 5 LBS,0005480042356,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
402372,4/25/2024 to 5/1/2024, BEN'S ORIGINAL BROWN RICE 2 LBS,0005480042360,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
402383,4/25/2024 to 5/1/2024,BENS READY ORIG LONG GRAIN 8.8 OZ,0005480042333,ARROZ,1.0,2024-04-25,inf,1.75,0.0,0.0,599157.0,829618.0,599157.0,829618.0,,,,
402397,4/25/2024 to 5/1/2024,BENS READY  R BUTTER & GARLIC 8.8 OZ,0005480042337,ARROZ,0.0,2024-04-25,,0.25,-50.0,0.0,599157.0,829618.0,599157.0,829618.0,,,,
402415,4/25/2024 to 5/1/2024,BEN'S  ORIG WHOLE GRAIN BROWN 5 LBS,0005480042363,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
402417,4/25/2024 to 5/1/2024,CARMENCITA PAELLERO .71 OZ,0070624108180,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
402431,4/25/2024 to 5/1/2024,BENS  READY GARDEN VEGTABLE 8.5OZ,0005480042335,ARROZ,2.0,2024-04-25,0.0,2.5,25.0,2.0,599157.0,829618.0,599157.0,829618.0,,,,
402441,4/25/2024 to 5/1/2024,BENS READY WHOLE GRAIN BROWN 8.8 OZ,0005480042334,ARROZ,0.0,2024-04-25,-100.0,1.5,0.0,4.0,599157.0,829618.0,599157.0,829618.0,,,,
402453,4/25/2024 to 5/1/2024,BENS R/R ROASTED CHICKE 8.8 OZ,0005480042330,ARROZ,0.0,2024-04-25,-100.0,3.0,-19.999999999999996,2.0,599157.0,829618.0,599157.0,829618.0,,,,
402456,4/25/2024 to 5/1/2024,BENS  READY LONG GRAIN & WILD 8.8 OZ,0005480042331,ARROZ,3.0,2024-04-25,-25.0,2.25,12.5,4.0,599157.0,829618.0,599157.0,829618.0,,,,
402463,4/25/2024 to 5/1/2024,BENS READY RICE PILAF 8.8 OZ,0005480042336,ARROZ,0.0,2024-04-25,,1.5,-40.0,0.0,599157.0,829618.0,599157.0,829618.0,,,,
402466,4/25/2024 to 5/1/2024,VALENCIA ARROZ 10/3 LBS,0001257859864,ARROZ,0.0,2024-04-25,,0.0,-100.0,0.0,599157.0,829618.0,599157.0,829618.0,,,,
403423,4/25/2024 to 5/1/2024,MOTTS PLUS LIGHT APPLE 64 OZ,0001480032100,JUGOS PET,85.0,2024-04-25,-23.42342342342343,107.0,3.1325301204819356,111.0,599157.0,829618.0,599157.0,829618.0,1480032100,0.0,0001480032100,0.0
404635,4/25/2024 to 5/1/2024,MOTTS APPLE JUICE 64 OZ,0001480000034,JUGOS PET,664.0,2024-04-25,-33.930348258706466,713.0,9.988430389510228,1005.0,599157.0,829618.0,599157.0,829618.0,1480000034,0.0,0001480000034,0.0
404908,4/25/2024 to 5/1/2024,LA FINCA ARROZ INTEGRAL G/LARGO 2 LB,0009497630365,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
404911,4/25/2024 to 5/1/2024,LA FINCA ARROZ G/LARGO ORGANICO 2 LB,0009497630364,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
405064,4/25/2024 to 5/1/2024,ROLAND GARDEN VEG QUINOA 5.46 OZ,0004122472184,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
405074,4/25/2024 to 5/1/2024,ROLAND BLACK QUINOA 12 OZ,0004122472186,ARROZ,0.0,2024-04-25,-100.0,0.5,-33.333333333333336,1.0,599157.0,829618.0,599157.0,829618.0,,,,
405210,4/25/2024 to 5/1/2024,ROLAND RISOTTO VEG PRIMAVERA 5.8 OZ,0004122472020,ARROZ,1.0,2024-04-25,0.0,0.5,100.0,1.0,599157.0,829618.0,599157.0,829618.0,,,,
405233,4/25/2024 to 5/1/2024,GOYA PAELLA NEGRA 19 OZ,0004133103599,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
405275,4/25/2024 to 5/1/2024,ROLAND RED ANDEAN QUINOA 12 OZ,0004122472176,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
405279,4/25/2024 to 5/1/2024,ROLAND LEMON CURRY QUINOA 5.46 OZ,0004122472174,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
405397,4/25/2024 to 5/1/2024,ROLAND MEDITERRANEAN QUINOA 5.46 OZ,0004122472194,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
405735,4/25/2024 to 5/1/2024,MOTTS APPLE NATURAL STYLE JUICE 64OZ,0001480031656,JUGOS PET,29.0,2024-04-25,-30.952380952380953,31.75,13.392857142857139,42.0,599157.0,829618.0,599157.0,829618.0,1480031656,0.0,0001480031656,0.0
407286,4/25/2024 to 5/1/2024,CHIPS AHOY! SINGLE SERVE 12 CT,0004400005222,GALLETAS,26.0,2024-04-25,-31.57894736842105,34.75,6.106870229007644,38.0,599157.0,829618.0,599157.0,829618.0,4400005222,6.163328197226492,0004400005222,0.39999999999999947
407733,4/25/2024 to 5/1/2024,LIMON ROSADO U.S.,0020945300000,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
408145,4/25/2024 to 5/1/2024,WELCH'S WHITE GRAPE 100% JUICE 64 OZ,0004180022700,JUGOS PET,145.0,2024-04-25,-20.329670329670336,127.75,14.317673378076057,182.0,599157.0,829618.0,599157.0,829618.0,4180022700,0.0,0004180022700,0.0
408297,4/25/2024 to 5/1/2024,WELCH'S GRAPE JUICE 100% 64 OZ,0004180020750,JUGOS PET,370.0,2024-04-25,-25.85170340681363,388.75,9.507042253521124,499.0,599157.0,829618.0,599157.0,829618.0,4180020750,0.0,0004180020750,0.0
408309,4/25/2024 to 5/1/2024,WELCH GRAPE CONCORD JUICE COCKT 64OZ,0004180020199,JUGOS PET,73.0,2024-04-25,-35.39823008849557,108.5,2.6004728132387633,113.0,599157.0,829618.0,599157.0,829618.0,4180020199,0.0,0004180020199,0.0
409225,4/25/2024 to 5/1/2024,WELCHS GRAPE JUICE 100 % 10 OZ,0004180035400,JUGOS PET,625.0,2024-04-25,-30.089485458612973,788.25,4.231404958677687,894.0,599157.0,829618.0,599157.0,829618.0,4180035400,0.0,0004180035400,0.0
409671,4/25/2024 to 5/1/2024,EL JIBARITO ARROZ GRANO MEDIANO 3 LB,0004133102020,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
409988,4/25/2024 to 5/1/2024,SELLO ROJO GRANO LARGO 3 LBS,0085915000600,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
410989,4/25/2024 to 5/1/2024,SELLO ROJO PARBOILED GRAIN RICE 3 LB,0085915000601,ARROZ,0.0,2024-04-25,,0.0,,0.0,599157.0,829618.0,599157.0,829618.0,,,,
