,Date Range,Product Name,SKU,Category,Quantity,Start Date,Quantity Change %,4 Week Average Quantity,4 Week Avg % Change,UPC,Price Change %,modifiedUPC,Dollar Change
153811,5/2/2024 to 5/8/2024,KIWI LEATHER CARE KIT,0003160014500,BETUN/TINTE,0.0,2024-05-02,,0.0,,,,,
153873,4/11/2024 to 4/17/2024,KIWI CLEANER SUEDE 4.25 OZ,0003160020300,BETUN/TINTE,0.0,2024-04-11,,0.0,,,,,
154092,3/28/2024 to 4/3/2024,SARA LEE STRAWBERRY SHORTCAKE,0003210002780,BIZCOCHOS/PIES/CHEESECAKE,0.0,2024-03-28,,0.0,,,,,
154096,4/25/2024 to 5/1/2024,SARA LEE STRAWBERRY SHORTCAKE,0003210002780,BIZCOCHOS/PIES/CHEESECAKE,0.0,2024-04-25,,0.0,,,,,
154268,5/16/2024 to 5/22/2024,SARA LEE D/CHOCO POUND CAKE 12 OZ,0003210004825,BIZCOCHOS/PIES/CHEESECAKE,0.0,2024-05-16,,0.0,,,,,
154273,3/21/2024 to 3/27/2024,SARA LEE ORIG IWS POUND CAKE 11.2 OZ,0003210004826,BIZCOCHOS/PIES/CHEESECAKE,0.0,2024-03-21,,0.0,,,,,
154374,5/30/2024 to 6/5/2024,"SARA LEE APPLE PIE FP 9"" 34 OZ",0003210008362,BIZCOCHOS/PIES/CHEESECAKE,0.0,2024-05-30,,0.0,,,,,
154381,4/18/2024 to 4/24/2024,SARA LEE SWEET POTATO PIE OVEN 34 OZ,0003210008366,BIZCOCHOS/PIES/CHEESECAKE,0.0,2024-04-18,,0.0,-100.0,,,,
157174,4/4/2024 to 4/10/2024,KEY LIMES 16 OZ,0003338314681,VEGETALES EMPACADOS,0.0,2024-04-04,,0.0,,,,,
157181,5/23/2024 to 5/29/2024,KEY LIMES 16 OZ,0003338314681,VEGETALES EMPACADOS,0.0,2024-05-23,,0.0,,,,,
157195,5/30/2024 to 6/5/2024,PARKESDALE FARM STRAWBERRY JUMBO16OZ,0003338320129,FRUTAS EMPACADAS,0.0,2024-05-30,,0.0,,,,,
157202,4/18/2024 to 4/24/2024,PAPAS ORGANICAS ROJAS 3 LBS,0003338345202,PAPAS,0.0,2024-04-18,,0.0,,,,,
157225,3/28/2024 to 4/3/2024,PAPAS ORGANICAS 3 LBS,0003338345344,PROD NATURALES/SOYA/ORGANICOS,0.0,2024-03-28,,0.0,,,,,
157235,3/7/2024 to 3/13/2024,MINI GOLDS FUN SIZE POTATOES 1.5 LB,0003338353455,PAPAS,0.0,2024-03-07,,0.0,,,,,
157260,5/30/2024 to 6/5/2024,CEBOLLA AMARILLA 3 LBS,0003338360002,CEBOLLAS,0.0,2024-05-30,,0.0,,,,,
157285,5/23/2024 to 5/29/2024,CEBOLLA BLANCA 3 LBS U.S./MEXICO,0003338360052,VEGETALES EMPACADOS,0.0,2024-05-23,-1.0,0.25,0.0,,,,
157316,3/28/2024 to 4/3/2024,MELLISAS GOLD PEARL ONIONS 10 OZ,0003338360401,VEGETALES EMPACADOS,0.0,2024-03-28,,0.0,,,,,
157326,3/7/2024 to 3/13/2024,LECHUGA ICEBERG FRESCA EMPACADA,0003338365003,VEGETALES EMPACADOS,0.0,2024-03-07,,0.0,,,,,
157337,5/23/2024 to 5/29/2024,LECHUGA ICEBERG FRESCA EMPACADA,0003338365003,VEGETALES EMPACADOS,0.0,2024-05-23,,0.0,,,,,
157349,5/16/2024 to 5/22/2024,LECHUGA ROMAINE HEARTS PK 2,0003338365102,VEGETALES EMPACADOS,0.0,2024-05-16,,0.0,,,,,
157372,4/25/2024 to 5/1/2024,TOMATES PK 4 U.S.,0003338365505,VEGETALES EMPACADOS,0.0,2024-04-25,,0.0,,,,,
157384,4/18/2024 to 4/24/2024,SUNSET TOMATE GRAPE ORG 16 OZ,0003338365582,VEGETALES EMPACADOS,0.0,2024-04-18,,0.0,,,,,
157405,3/14/2024 to 3/20/2024,ZANAHORIAS PK 3 LBS U.S.,0003338366402,VEGETALES EMPACADOS,0.0,2024-03-14,,0.0,,,,,
157437,4/25/2024 to 5/1/2024,RABANO EN TALLO U.S.,0003338367003,VEGETALES SUELTOS,0.0,2024-04-25,,0.0,,,,,
157452,5/9/2024 to 5/15/2024,SETAS FRESCAS 16 OZ U.S.,0003338367503,VEGETALES EMPACADOS,9.0,2024-05-09,2.0,7.75,-3.125,,,,
157478,5/9/2024 to 5/15/2024,MUSHROOMS SHITAKE 3.5 OZ,0003338367531,VEGETALES EMPACADOS,2.0,2024-05-09,0.0,2.25,12.5,,,,
157539,4/11/2024 to 4/17/2024,MUSHROOM SLICED PORTABELLA 6 OZ,0003338367601,VEGETALES EMPACADOS,6.0,2024-04-11,0.5,6.0,33.33333333333333,,,,
157554,4/25/2024 to 5/1/2024,PORTABELLA MUSHROOM 6 OZ,0003338367602,VEGETALES EMPACADOS,2.0,2024-04-25,inf,2.25,-18.181818181818176,,,,
157576,3/28/2024 to 4/3/2024,REMOLACHA EN TALLO U.S.,0003338370070,VEGETALES SUELTOS,0.0,2024-03-28,,0.0,,,,,
157584,5/23/2024 to 5/29/2024,REMOLACHA EN TALLO U.S.,0003338370070,VEGETALES SUELTOS,0.0,2024-05-23,,0.0,,,,,
157731,3/21/2024 to 3/27/2024,RONZONI WHOLE GRAIN SPAGUETTI 16 OZ,0003340072110,PASTAS,19.0,2024-03-21,-0.3214285714285714,26.0,-11.864406779661019,3340072110,0.0,0003340072110,0.0
157942,4/11/2024 to 4/17/2024,CHUBBY PIÑA 8.45 OZ,0003361302215,JUGOS PET,0.0,2024-04-11,,0.0,,,,,
158337,5/16/2024 to 5/22/2024,CUCHILLO VITORINOX 803-12 CURVE MEAT,0003367106301,SUMINISTROS,0.0,2024-05-16,,0.0,,,,,
158781,5/30/2024 to 6/5/2024,BADIA ACHIOTE 1 OZ,0003384400023,CONDIMENTOS,11.0,2024-05-30,0.10000000000000009,17.75,-21.111111111111114,,,,
158788,4/18/2024 to 4/24/2024,BADIA CELLO PIM. NEGRA MOLIDA .5 OZ,0003384400024,CONDIMENTOS,70.0,2024-04-18,-0.09090909090909094,68.5,-9.868421052631582,3384400024,0.0,0003384400024,0.0
158797,3/21/2024 to 3/27/2024,BADIA CELLO PIM. NEGRA ENT. .5 OZ,0003384400025,CONDIMENTOS,107.0,2024-03-21,1.1400000000000001,62.0,56.96202531645569,,,,
159074,4/18/2024 to 4/24/2024,BADIA HIERBABUENA .25 OZ,0003384400059,CONDIMENTOS,0.0,2024-04-18,,0.0,,,,,
159106,5/30/2024 to 6/5/2024,BADIA CELLO CILANTRO .25 OZ,0003384400061,CONDIMENTOS,26.0,2024-05-30,-0.35,43.75,-7.4074074074074066,,,,
159111,4/4/2024 to 4/10/2024,BADIA CELLO EUCALIPTO .5 OZ,0003384400062,CONDIMENTOS,1.0,2024-04-04,-0.6666666666666667,5.0,-28.57142857142857,,,,
159125,4/11/2024 to 4/17/2024,BADIA AJONJOLI 2 OZ,0003384400065,CONDIMENTOS,14.0,2024-04-11,1.7999999999999998,11.5,-2.127659574468088,,,,
159138,4/11/2024 to 4/17/2024,BADIA CHIA SEED 1.5 OZ,0003384400079,CONDIMENTOS,0.0,2024-04-11,,0.0,,,,,
159144,5/23/2024 to 5/29/2024,BADIA CHIA SEED 1.5 OZ,0003384400079,CONDIMENTOS,0.0,2024-05-23,,0.0,,,,,
159175,3/28/2024 to 4/3/2024,BADIA COMPLETE SEASONING 1.75 OZ,0003384400099,CONDIMENTOS,0.0,2024-03-28,,0.0,,,,,
159229,4/11/2024 to 4/17/2024,BADIA ECONOMY PEREJIL 1 OZ,0003384400104,CONDIMENTOS,46.0,2024-04-11,0.12195121951219523,34.0,-8.7248322147651,,,,
159270,4/25/2024 to 5/1/2024,BADIA SF ECONOMY LINAZA MOLID 7.5 OZ,0003384400122,CONDIMENTOS,0.0,2024-04-25,,0.0,,,,,
159290,3/14/2024 to 3/20/2024,BADIA 14 SPICES NO SALT 4.25 OZ,0003384400150,CONDIMENTOS,8.0,2024-03-14,1.6666666666666665,5.5,83.33333333333333,,,,
159301,5/30/2024 to 6/5/2024,BADIA 14 SPICES NO SALT 4.25 OZ,0003384400150,CONDIMENTOS,2.0,2024-05-30,1.0,3.75,7.14285714285714,,,,
159311,5/9/2024 to 5/15/2024,BADIA SRIRACHA SALT 8 OZ,0003384400151,CONDIMENTOS,0.0,2024-05-09,,0.0,,,,,
159325,5/16/2024 to 5/22/2024,UA Item Imported on 7/25/2022,0003384400155,MMS Default Major Category,0.0,2024-05-16,,0.0,,,,,
159365,5/23/2024 to 5/29/2024,BADIA ORG. POTE PEQ. PIMENTON 2 OZ,0003384400168,CONDIMENTOS,6.0,2024-05-23,0.0,7.0,3.703703703703698,,,,
159378,5/23/2024 to 5/29/2024,BADIA PIMIENTA NEGRA 2 OZ,0003384400172,CONDIMENTOS,4.0,2024-05-23,1.0,6.5,8.333333333333325,,,,
159423,4/4/2024 to 4/10/2024,BADIA BAKING POTE PE. GRAJEAS 4 OZ,0003384400207,CONDIMENTOS,12.0,2024-04-04,11.0,6.25,56.25,,,,
159436,4/4/2024 to 4/10/2024,BADIA CELLO TOMILLO .5 OZ,0003384400209,CONDIMENTOS,6.0,2024-04-04,-0.5,10.75,7.499999999999996,,,,
159452,4/25/2024 to 5/1/2024,BADIA TE CHAMOMILE 10 CT,0003384400210,TE,0.0,2024-04-25,,0.0,,,,,
159467,5/9/2024 to 5/15/2024,BADIA TE DE TILO 10 CT,0003384400211,TE,0.0,2024-05-09,,0.0,,,,,
159472,3/14/2024 to 3/20/2024,BADIA POTE PEQ. PIMENTON AHUM. 2 OZ,0003384400213,CONDIMENTOS,17.0,2024-03-14,-0.15000000000000002,18.5,-7.499999999999996,,,,
159476,4/11/2024 to 4/17/2024,BADIA POTE PEQ. PIMENTON AHUM. 2 OZ,0003384400213,CONDIMENTOS,19.0,2024-04-11,-0.3448275862068966,19.5,2.6315789473684292,,,,
160547,5/16/2024 to 5/22/2024,BADIA ALL PURPOSE RANCH SEASNG 5 OZ,0003384461226,CONDIMENTOS,0.0,2024-05-16,,0.0,,,,,
160628,3/7/2024 to 3/13/2024,TISSUE WRAP 20 X 20 RED,0003398808070,GLOBOS,0.0,2024-03-07,,0.0,,,,,
160710,4/4/2024 to 4/10/2024,KIT KAT WHITE CHOCOLATE 1.61 OZ,0003400000054,CHOCOLATE (DULCES),7.0,2024-04-04,0.0,10.0,0.0,,,,
163494,4/18/2024 to 4/24/2024,HERSHEY'S COVERED COOKIE BITES 7.5OZ,0003400021598,CHOCOLATE (DULCES),0.0,2024-04-18,,0.0,,,,,
163527,3/7/2024 to 3/13/2024,HERSHEY'S MINIATURES ASSORTED 7.8 OZ,0003400021696,CHOCOLATE (DULCES),0.0,2024-03-07,,0.0,,,,,
163534,4/25/2024 to 5/1/2024,HERSHEY'S MINIATURES ASSORTED 7.8 OZ,0003400021696,CHOCOLATE (DULCES),0.0,2024-04-25,,0.0,,,,,
163561,5/2/2024 to 5/8/2024,HOLIDAY KIT KAT CHOCOLATE 8 OZ,0003400022527,CHOCOLATE (DULCES),0.0,2024-05-02,,0.0,,,,,
163590,5/23/2024 to 5/29/2024,KIT KAT MINI PEG 3 OZ,0003400022611,CHOCOLATE (DULCES),0.0,2024-05-23,,0.0,,,,,
163628,5/16/2024 to 5/22/2024,KIT KAT CRISP WAFERS MINI 7.5 OZ,0003400022879,CHOCOLATE (DULCES),0.0,2024-05-16,,0.0,,,,,
163631,3/7/2024 to 3/13/2024,KIT KAT CRISP WAFTER MINI 9.6 OZ,0003400022881,CHOCOLATE (DULCES),0.0,2024-03-07,,0.0,,,,,
163650,4/18/2024 to 4/24/2024,HERSHEY'S CANDY-COATED EGGS 9 OZ,0003400022885,CHOCOLATE (DULCES),0.0,2024-04-18,,10.5,-52.27272727272727,,,,
163656,5/30/2024 to 6/5/2024,HERSHEY'S CANDY-COATED EGGS 9 OZ,0003400022885,CHOCOLATE (DULCES),0.0,2024-05-30,,0.0,,,,,
163669,5/30/2024 to 6/5/2024,HERSHEY'S KIT KAT WAFERS MINI 7.5OZ,0003400022886,CHOCOLATE (DULCES),0.0,2024-05-30,,0.0,,,,,
167314,4/4/2024 to 4/10/2024,IRISH SPRING  ALOE 8 PK/3.75 OZ,0003500014118,JABON BAÑO EN BARRA,13.0,2024-04-04,0.30000000000000004,10.25,-46.753246753246756,,,,
167425,5/23/2024 to 5/29/2024,PALMOLIVE YOGURT & FRUIT PK 3,0003500016416,JABON BAÑO EN BARRA,0.0,2024-05-23,,0.0,,,,,
168953,4/11/2024 to 4/17/2024,FABULOSO BAKING SODA 56 OZ,0003500053061,LIMPIEZA DEL HOGAR,0.0,2024-04-11,,0.0,,,,,
169114,5/16/2024 to 5/22/2024,COLGATE ADV HEALTH FRESHMINT 27.1 OZ,0003500055683,CUIDADO PERSONAL,0.0,2024-05-16,,0.0,,,,,
169489,5/2/2024 to 5/8/2024,COLGATE CEPILLO MAX WHITE 1CT,0003500068986,CUIDADO PERSONAL,0.0,2024-05-02,,0.0,,,,,
170898,3/7/2024 to 3/13/2024,FABULOSO ANTIBACTERIAL PINE 48 OZ.,0003500099503,LIMPIEZA DEL HOGAR,8.0,2024-03-07,,8.0,,,,,
170903,4/11/2024 to 4/17/2024,FABULOSO ANTIBACTERIAL PINE 48 OZ.,0003500099503,LIMPIEZA DEL HOGAR,17.0,2024-04-11,2.4,10.0,48.14814814814814,,,,
170922,5/23/2024 to 5/29/2024,FABULOSO ANTIBACTERIAL PINE 28 OZ.,0003500099504,LIMPIEZA DEL HOGAR,0.0,2024-05-23,,0.0,,,,,
170924,3/7/2024 to 3/13/2024,FABULOSO ANTIBACTERIAL PINE 16.9 OZ,0003500099505,LIMPIEZA DEL HOGAR,4.0,2024-03-07,,4.0,,,,,
170931,4/25/2024 to 5/1/2024,FABULOSO ANTIBACTERIAL PINE 16.9 OZ,0003500099505,LIMPIEZA DEL HOGAR,6.0,2024-04-25,0.19999999999999996,6.0,14.28571428571428,,,,
170935,5/23/2024 to 5/29/2024,FABULOSO ANTIBACTERIAL PINE 16.9 OZ,0003500099505,LIMPIEZA DEL HOGAR,2.0,2024-05-23,-0.75,4.75,-17.391304347826086,,,,
170941,4/4/2024 to 4/10/2024,COLGATE RENEW ENAM GEL SENSIT 3 OZ,0003500099520,PASTA DIENTES,0.0,2024-04-04,,0.0,,,,,
170948,5/23/2024 to 5/29/2024,COLGATE RENEW ENAM GEL SENSIT 3 OZ,0003500099520,PASTA DIENTES,0.0,2024-05-23,,0.0,,,,,
170987,5/23/2024 to 5/29/2024,COLGATE TOTAL ULTRA FRESH 4.8 OZ,0003500099602,PASTA DIENTES,1.0,2024-05-23,inf,0.25,inf,,,,
171007,4/11/2024 to 4/17/2024,COLGATE MAX FRESH ADV WHITE 2PK 6 OZ,0003500099617,PASTA DIENTES,0.0,2024-04-11,,0.0,,,,,
171009,4/25/2024 to 5/1/2024,COLGATE MAX FRESH ADV WHITE 2PK 6 OZ,0003500099617,PASTA DIENTES,1.0,2024-04-25,inf,0.25,inf,,,,
171127,5/2/2024 to 5/8/2024,IRISH SPRING MOISTURE BLAST 8 PK,0003500143239,JABON BAÑO EN BARRA,0.0,2024-05-02,,0.0,,,,,
171132,3/7/2024 to 3/13/2024,MINI LALALOOPSY 4 PK,0003505111228,JUGUETES,0.0,2024-03-07,,0.0,,,,,
171137,4/11/2024 to 4/17/2024,MINI LALALOOPSY 4 PK,0003505111228,JUGUETES,0.0,2024-04-11,,0.0,,,,,
171143,5/23/2024 to 5/29/2024,MINI LALALOOPSY 4 PK,0003505111228,JUGUETES,0.0,2024-05-23,,0.0,,,,,
171154,5/9/2024 to 5/15/2024,LOL SURPRISE DANCE TOTS,0003505111790,JUGUETES,0.0,2024-05-09,,0.0,,,,,
171165,4/25/2024 to 5/1/2024,KACHOO 2 PK,0003505150743,JUGUETES,0.0,2024-04-25,,0.0,,,,,
171169,5/23/2024 to 5/29/2024,KACHOO 2 PK,0003505150743,JUGUETES,0.0,2024-05-23,,0.0,,,,,
171171,3/7/2024 to 3/13/2024,LALALOOPSY LITTLES DOLL,0003505152007,JUGUETES,0.0,2024-03-07,,0.0,,,,,
171200,3/28/2024 to 4/3/2024,L.O.L SURPRISE LIL SISTER BALL,0003505154845,JUGUETES,0.0,2024-03-28,,0.0,,,,,
171205,5/2/2024 to 5/8/2024,L.O.L SURPRISE LIL SISTER BALL,0003505154845,JUGUETES,0.0,2024-05-02,,0.0,,,,,
171210,3/7/2024 to 3/13/2024,LOL SURPRISE GLAM GLITTER,0003505155130,JUGUETES,0.0,2024-03-07,,0.0,,,,,
171219,5/9/2024 to 5/15/2024,LOL SURPRISE GLAM GLITTER,0003505155130,JUGUETES,0.0,2024-05-09,,0.0,,,,,
172716,5/23/2024 to 5/29/2024,HUGGIES NAT CARE FRAG FREE 32 CT,0003600031798,CUIDADO BEBE,0.0,2024-05-23,,0.0,,,,,
174698,4/4/2024 to 4/10/2024,U BY KOTEX TAMPON CLICK REG 16 CT,0003600053445,CUIDADO PERSONAL,5.0,2024-04-04,-0.2857142857142857,6.25,8.695652173913038,,,,
174734,3/14/2024 to 3/20/2024,U BY KOTEX ULTRA THIN OVRNGT 24 CT,0003600053478,CUIDADO PERSONAL,1.0,2024-03-14,inf,0.5,inf,,,,
174929,3/14/2024 to 3/20/2024,COTTONELLE ULTRA COMFORT MEGA 12=48,0003600055494,PAPEL SANITARIO,0.0,2024-03-14,,0.0,,,,,
175255,3/21/2024 to 3/27/2024,RAGU ROBUSTO SWEET ITALIAN 23.9 OZ,0003620001376,SALSA PARA PASTAS,0.0,2024-03-21,,0.0,,,,,
176594,3/21/2024 to 3/27/2024,DANNON LIGHT & FIT VAINILLA 32 OZ,0003663200260,YOGURT,33.0,2024-03-21,0.06451612903225801,29.333333333333332,6.666666666666665,3663200260,0.0,0003663200260,0.0
176633,3/21/2024 to 3/27/2024,DANNON CARB CONTROL STRAWBERRY 4/4OZ,0003663200424,YOGURT,0.0,2024-03-21,,0.0,,,,,
176655,5/23/2024 to 5/29/2024,DANNON LT N'FIT STR/RAS/BLUE 12/4 OZ,0003663200468,YOGURT,50.0,2024-05-23,-0.2647058823529411,59.25,-0.42016806722688926,,,,
176672,3/21/2024 to 3/27/2024,OIKOS TRIPLE ZERO PINEAPPLE 5.3 OZ,0003663200867,YOGURT,0.0,2024-03-21,,0.0,,,,,
177426,3/21/2024 to 3/27/2024,OIKOS VAIN CHOCO OAT & PEANUTS 5 OZ,0003663202002,YOGURT,0.0,2024-03-21,,0.0,,,,,
177475,5/30/2024 to 6/5/2024,OIKOS BANANA W/COCOA CLUSTER 5 OZ,0003663202005,YOGURT,0.0,2024-05-30,,0.0,,,,,
177493,4/4/2024 to 4/10/2024,DANNON BLENDED STRAWBERRY 5.3 OZ,0003663202011,YOGURT,0.0,2024-04-04,,0.0,,,,,
177498,5/9/2024 to 5/15/2024,DANNON BLENDED STRAWBERRY 5.3 OZ,0003663202011,YOGURT,0.0,2024-05-09,,0.0,,,,,
177976,4/18/2024 to 4/24/2024,DANNON ACTIVIA STRAW/BANANA 4/4 OZ,0003663202857,YOGURT,26.0,2024-04-18,0.30000000000000004,22.5,15.384615384615374,,,,
177977,4/25/2024 to 5/1/2024,DANNON ACTIVIA STRAW/BANANA 4/4 OZ,0003663202857,YOGURT,7.0,2024-04-25,-0.7307692307692308,19.0,-15.555555555555555,,,,
178007,5/23/2024 to 5/29/2024,DANNON ACTIVIA MANGO 4/4 OZ,0003663202951,YOGURT,7.0,2024-05-23,0.16666666666666674,8.5,9.677419354838701,,,,
178054,4/18/2024 to 4/24/2024,ACTIVIA DRINK MAGO TURMERIC 8 CT,0003663202966,YOGURT,0.0,2024-04-18,,0.0,,,,,
178079,4/11/2024 to 4/17/2024,ACTIVIA L/S & MORE PEAR GINGER 5.3OZ,0003663202975,YOGURT,0.0,2024-04-11,,0.0,,,,,
178091,4/4/2024 to 4/10/2024,ACTIVIA DRINK CHIA SEEDS 7 OZ,0003663202978,YOGURT,0.0,2024-04-04,,0.0,,,,,
178268,5/30/2024 to 6/5/2024,ACTIVA PROBIOTIC PRUNE DRINK 7OZ,0003663203574,YOGURT,0.0,2024-05-30,,0.0,,,,,
178338,4/4/2024 to 4/10/2024,DANIMALS DRINKABLES STRAWBERRY 6PK,0003663203640,YOGURT,47.0,2024-04-04,0.34285714285714275,45.5,-5.699481865284972,3663203640,0.0,0003663203640,0.0
178377,4/4/2024 to 4/10/2024,DANIMALS DRINKABLES RASPBERRY 6PK,0003663203643,YOGURT,31.0,2024-04-04,0.40909090909090917,29.75,2.586206896551735,3663203643,0.0,0003663203643,0.0
178415,3/28/2024 to 4/3/2024,DANNON L&F GREEK PEACH 4/5.3 OZ,0003663203721,YOGURT,0.0,2024-03-28,-1.0,5.0,-25.0,,,,
178430,4/11/2024 to 4/17/2024,DANNON LIGHT & FIT GREEK STRAW 5.3OZ,0003663203731,YOGURT,0.0,2024-04-11,,0.0,,,,,
178544,3/21/2024 to 3/27/2024,DANNON ZERO SUGAR STRAWBERRY 5.8OZ,0003663203857,YOGURT,0.0,2024-03-21,,0.0,,,,,
178580,5/30/2024 to 6/5/2024,DANNON ZERO SUGAR MIXED BERRY 5.3 OZ,0003663203859,YOGURT,0.0,2024-05-30,,0.0,,,,,
178582,3/14/2024 to 3/20/2024,DANNON ZERO SUGAR VAINILLA 4/5.3OZ,0003663203860,YOGURT,19.0,2024-03-14,-0.050000000000000044,19.5,-2.500000000000002,,,,
178860,4/18/2024 to 4/24/2024,SILK OAT YEAH STRAWBERRY YOG 5.3 OZ,0003663207260,YOGURT,0.0,2024-04-18,,0.0,,,,,
179020,5/16/2024 to 5/22/2024,SILK NEXT MILK WHOLE FAT 59 OZ,0003663207772,LECHE FRESCA,0.0,2024-05-16,,0.0,,,,,
179379,4/11/2024 to 4/17/2024,FULL CIRCLE ORG W/WHEAT PENNE 12 OZ,0003680004976,PROD NATURALES/SOYA/ORGANICOS,0.0,2024-04-11,,0.0,,,,,
179398,5/23/2024 to 5/29/2024,FULL CIRCLE ORG WHITE ANGEL 16 OZ,0003680004977,PROD NATURALES/SOYA/ORGANICOS,0.0,2024-05-23,,0.0,,,,,
180369,4/25/2024 to 5/1/2024,FULL CIRCLE ORG BAY LEAVES 0.15 OZ,0003680032816,CONDIMENTOS,0.0,2024-04-25,,0.0,,,,,
180465,5/30/2024 to 6/5/2024,FULL CIRCLE GROUND GINGER 1.6 OZ,0003680032826,CONDIMENTOS,0.0,2024-05-30,,0.0,,,,,
180516,5/23/2024 to 5/29/2024,TOP CARE SPORT SPECTRUM SPF 70 8 OZ,0003680036110,CUIDADO PERSONAL,0.0,2024-05-23,,0.0,,,,,
180531,3/7/2024 to 3/13/2024,FULL CIRCLE ORG GLU/FREE PENNE 24 OZ,0003680036545,PROD NATURALES/SOYA/ORGANICOS,0.0,2024-03-07,,0.0,,,,,
180601,4/11/2024 to 4/17/2024,FULL CIRCLE ORG MARINARA SAUCE 24 OZ,0003680038963,PROD NATURALES/SOYA/ORGANICOS,0.0,2024-04-11,,0.0,,,,,
180743,4/4/2024 to 4/10/2024,FULL CIRCLE GRAN PROTEIN CRANB 12OZ,0003680042065,CEREALES,0.0,2024-04-04,,0.0,,,,,
180744,4/11/2024 to 4/17/2024,FULL CIRCLE GRAN PROTEIN CRANB 12OZ,0003680042065,CEREALES,0.0,2024-04-11,,0.0,,,,,
180843,3/7/2024 to 3/13/2024,FULL CIRCLE ORG VIRGIN COCONUT 30 OZ,0003680043743,PROD NATURALES/SOYA/ORGANICOS,0.0,2024-03-07,,0.0,,,,,
181096,4/18/2024 to 4/24/2024,DAWN ORIGINAL BLUE 9 OZ,0003700000445,LIMPIEZA DEL HOGAR,0.0,2024-04-18,,0.0,,,,,
181171,3/28/2024 to 4/3/2024,GAIN FLINGS TROPICAL SUNRISE 57 CT,0003700000849,CUIDADO DE ROPA,0.0,2024-03-28,,0.0,,,,,
181228,5/2/2024 to 5/8/2024,DAWN INTITUCIONAL 1 GAL,0003700001083,LIMPIEZA DEL HOGAR,52.0,2024-05-02,0.15555555555555545,48.0,-2.0408163265306145,3700001083,0.0,0003700001083,0.0
182360,5/9/2024 to 5/15/2024,ALWAYS ULTRA THIN FLEXIWINGS 36CT,0003700030656,CUIDADO PERSONAL,3.0,2024-05-09,-0.25,5.5,-21.42857142857143,,,,
183903,4/11/2024 to 4/17/2024,DAWN FRESH SCENT 16 OZ,0003700052366,LIMPIEZA DEL HOGAR,4.0,2024-04-11,3.0,3.0,9.090909090909083,,,,
183907,5/9/2024 to 5/15/2024,DAWN FRESH SCENT 16 OZ,0003700052366,LIMPIEZA DEL HOGAR,5.0,2024-05-09,4.0,4.75,5.555555555555558,,,,
183965,3/21/2024 to 3/27/2024,FEBREZE GAIN ISLAND FRESH 16.9 OZ,0003700053884,LIMPIEZA DEL HOGAR,0.0,2024-03-21,,0.0,,,,,
184012,5/16/2024 to 5/22/2024,GAIN LIQ 2X HEC ORIGINAL 46 OZ,0003700055861,CUIDADO DE ROPA,2.0,2024-05-16,-0.6666666666666667,3.75,-11.764705882352944,,,,
184580,4/18/2024 to 4/24/2024,CHARMIN ULTRA STRONG SUPER MEGA 4 CT,0003700072669,PAPEL SANITARIO,0.0,2024-04-18,,0.0,,,,,
184899,3/7/2024 to 3/13/2024,CREST PRO-HEALTH SCOPE GEL 4.6 OZ,0003700074222,PASTA DIENTES,1.0,2024-03-07,,1.0,,,,,
185929,3/28/2024 to 4/3/2024,GAIN LIQ 2X HE MOONLIGHT BREEZE 46OZ,0003700077129,CUIDADO DE ROPA,4.0,2024-03-28,1.0,2.5,25.0,,,,
185949,5/16/2024 to 5/22/2024,MR. CLEAN LIQUID SUMMER CITRUS 28 OZ,0003700077130,LIMPIEZA DEL HOGAR,0.0,2024-05-16,,0.0,,,,,
186108,3/7/2024 to 3/13/2024,HEAD & SHOULDER 2 IN 1 FRESH 13.5 OZ,0003700078258,PRODUCTOS PARA EL CABELLO,0.0,2024-03-07,,0.0,,,,,
188592,3/14/2024 to 3/20/2024,ALWAYS DISCREET PADS MOD LONG 16 CT,0003700088705,PAÑALES DE ADULTOS,0.0,2024-03-14,,0.0,,,,,
188604,3/7/2024 to 3/13/2024,ALWAYS DISCREET PADS MAX REG 14 CT,0003700088726,PAÑALES DE ADULTOS,0.0,2024-03-07,,0.0,,,,,
188627,5/16/2024 to 5/22/2024,ALWAYS DISCREET LINER LONG 12 CT,0003700088729,PAÑALES DE ADULTOS,0.0,2024-05-16,,0.0,,,,,
188961,4/18/2024 to 4/24/2024,OLD SPICE BODY WASH TIMBER 16 OZ,0003700090529,JABON LIQUIDO,0.0,2024-04-18,,0.0,,,,,
189929,5/30/2024 to 6/5/2024,SCOPE T/SIZE MOUTHWASH MINT 1.2OZ,0003700095658,CUIDADO PERSONAL,0.0,2024-05-30,,0.0,,,,,
189971,3/21/2024 to 3/27/2024,CREST+SCOOP OUTLAST LLM 1LT,0003700095665,CUIDADO PERSONAL,2.0,2024-03-21,-0.5,3.6666666666666665,-18.518518518518523,,,,
189979,5/16/2024 to 5/22/2024,CREST+SCOOP OUTLAST LLM 1LT,0003700095665,CUIDADO PERSONAL,6.0,2024-05-16,2.0,5.75,9.523809523809534,,,,
190006,5/23/2024 to 5/29/2024,CREST+SCOOP OUTLAST LLP 1LT,0003700095667,CUIDADO PERSONAL,4.0,2024-05-23,-0.6923076923076923,6.5,-7.14285714285714,,,,
190061,3/14/2024 to 3/20/2024,FEBREEZE AIR GAIN MOONLIGHT  8.8 OZ,0003700096250,LIMPIEZA DEL HOGAR,0.0,2024-03-14,,0.0,,,,,
